折れ線 グラフ 描画 し その 色 アンティーク ホワイト する	plt.plot(データ列, データ列2, color='antiquewhite')
ヒストグラム 色 シルバー 設定 する	plt.hist(データ列, color='silver')
データ フレーム 各 列 毎 グループ 化 し 文字 列 グループ 大き さ 求める	df.groupby(column).size()[s]
数値 白色 する	f'\033[37m{value}\033[0m'
リスト リスト 散布 図 黒い 大 バツ マーカー 描く	plt.plot(xdata, ydata, marker='X', c='k')
データ フレーム リスト カラム 中 文字 列 文字 列 ある 調べる	df[aList].isin([value, value2])
実数 タンジェント 算出 する	math.tan(x)
濃い カラー パレット グラフ 描画 使う	sns.set(pallete='deep')
バイト オーダ 調べる	sys.byteorder
オプション グラフ 色 スノー 設定 する	color = 'snow'
ファイル 存在 し ない	not os.path.exists(filepath)
全 要素 初期 化 し た 行列 作る	np.ones(行数, 列数, dtype=np.int)
シスル 色 線 グラフ 描画 する	plt.plot(データ列, データ列2, color='thistle')
オプション 星 マーカー 加える	marker = '*'
オプション グラフ 色 ゴールデン ロッド 設定 する	color = 'goldenrod'
日付 データ 日曜日 どう 確認 する	aDate.weekday() == 6
小さい	n < n2
リスト リスト 折れ線 描画 する	plt.plot(xdata, ydata)
イテラブル リスト 暗い グラフ 描画 し その 色 青 する	plt.plot(xdata, ydata, linestyle='dark', color='b')
全 要素 初期 化 さ れ た 配列 初期 化 する	np.ones(要素数, dtype=np.int)
ヒストグラム 色 クリムゾン 変更 する	plt.hist(データ列, color='crimson')
保存 する ファイル 小数点 以下 桁 数 設定 する	df.to_csv(filename, float_format='%.3f')
データ フレーム 列 パーセンタイル	df[col].quantile(percent/100)
データ 列 何 月 見る	ds.dt.month
文字 列 セパレータ 区切る	s.split(sub)
データ フレーム リスト カラム 上位	df[aList].quantile(0.25)
データ フレーム 型 リスト 指定 さ れ た データ 型 列 抽出 する	df.select_dtypes(include=typeList)
オプション ビスク グラフ 色 変更 する	color = 'bisque'
オプション 改行 区切り 使う	sep = '\n'
イテラブル リスト 連結 する	itertools.chain(iterable, iterable2)
上限 キュー イテラブル 用意 する	collections.deque(iterable, maxlen=n)
日付 データ 時間 分 減算 する	aDate - datetime.timedelta(hours=n)
個 分 左 双方向 キュー 値 ロー テンション する	deq.rotate(-n)
ダークスレートブルー 色 ヒストグラム 描画 する	plt.hist(データ列, color='darkslateblue')
列 タプル デカルト 積	itertools.product(iterable, iterable2)
列 データ フレーム グループ 化 し 列 要約 統計 量 求める	df.groupby(column).describe()[column2]
実行 結果 青色 プリント する	print(f'\033[34m{value}\033[0m')
列 キー し 二つ データ フレーム 外部 結合 する	pd.merge(df, df2, on=column, how='outer')
データ 列 イテラブル 散布 図 ダイアモンドマーカー 描画 する	plt.plot(xdata, ydata, marker='D')
黒色 暗い 描画 する	plt.plot(xdata, ydata, linestyle='dark', color='k')
昇順 列 破壊 的 データ フレーム ソート する	df.sort_values(by='A', ascending=True, inplace=True)
空文字	''
オブジェクト 整数	isinstance(obj, int)
リスト リスト 明るい 色 折れ線 グラフ 描画 し 線 幅 設定 する	plt.plot(xdata, ydata, linewidth=n, color='bright')
オプション ブランチドアーモンド グラフ 色 指定 する	color = 'blanchedalmond'
暗い グラフ 色 赤く する	plt.plot(xdata, ydata, linestyle='dark', color='r')
値 引い 代入 する	n -= n2
数式 積分 計算 する	sympy.integrate(e)
色 差別 ない グラフ プロット し その 線 幅 設定 する	plt.plot(xdata, ydata, linestyle='colorblind', linewidth=n)
オプション 淡い 茶色 色 使用 する	color = 'tan'
オプション ライトスレイグレー 色 使う	color = 'lightslategray'
オブジェクト ある クラス	isinstance(obj, クラス)
実数 床	math.floor(x)
折れ線 グラフ 描画 し 色 ダークターコイズ 設定 する	plt.plot(データ列, データ列2, color='darkturquoise')
文字 列 回 続く 列	itertools.repeat(element, n)
ヒストグラム 描画 し その 色 レベッカパープル 変更 する	plt.hist(データ列, color='rebeccapurple')
オプション 番目 列 インデックス 変更 する	index_col = n
ラベンダー 色 ヒストグラム 描画 する	plt.hist(データ列, color='lavender')
明るい 色 数列 リスト 散布 図 描く	plt.plot(xdata, ydata, c='bright')
折れ線 グラフ 色 ダーク グリーン 指定 する	plt.plot(データ列, データ列2, color='darkgreen')
イテラブル 重複 組み合せ 得る	itertools.combinations_with_replacement(iterable, n)
異なる カラム キー データ フレーム ジョイン する	pd.merge(df, df2, left_on='A', right_on='B')
日付 データ 分 加算 する	aDate + datetime.timedelta(minutes=n)
実数 非 数	math.isnan(x)
八 進 文字 列 バイト 列 変換 する	int(s, 8).to_bytes(length=bytesize, byteorder='big')
リスト データ 列 折れ線 描い 透明 度 設定 する	plt.plot(xdata, ydata, alpha=alpha)
ビン 数 度数 分布 図 描く	plt.hist(データ列, bins=n)
データ フレーム 列 昇順 ソート する	df.sort_values(by='A', ascending=True)
折れ線 グラフ 色 ミディアムアクアマリン 設定 する	plt.plot(データ列, データ列2, color='mediumaquamarine')
ヒストグラム 描画 し その 色 ダークシアグリーン 設定 する	plt.hist(データ列, color='darkseagreen')
ディムグレー 色 ヒストグラム 描画 する	plt.hist(データ列, color='dimgray')
リスト リスト 散布 図 描画 し 星 マーカー 色 カラー コード 変更 する	plt.plot(xdata, ydata, marker='*', c=rgb)
オプション 標準 出力 使う	file = sys.stdout
暗い 色 用い 重 見やすく 数列 データ 列 散布 図 プロット する	plt.plot(xdata, ydata, c='dark', alpha=0.5)
グラフ 使う フォント 日本語 変更 する	sns.set(font='IPAexGothic')
双方向 キュー 中 要素 数える	deq.count(element)
日付 データ 月曜日	aDate.weekday() == 0
オプション 複数 行 対応 する	flag = re.MULTILINE
データ 列 リスト 淡い プロット し 色 黒 する	plt.plot(xdata, ydata, linestyle='muted', color='k')
データ フレーム グループ 化 し それぞれ 列 合計 算出 する	df.groupby(column)[column2].sum()
ひとつ アスキー 文字 文字 列 内 含ま れる どう 調べる	any(c.isascii() for c in s)
データ 列 時 使う	ds.dt.hour
データ フレーム 各 列 列 組み合わせ 毎 グループ 化 し 平均 値 求める	df.groupby([column, column2], as_index=False).mean()
ヒストグラム 描画 し その 色 赤 変更 する	plt.hist(データ列, color='red')
折れ線 グラフ 大 バツ マーカー 黒く する	plt.plot(データ列, データ列2, marker='X', markerfacecolor='k')
ヒストグラム 色 スラグレー 設定 する	plt.hist(データ列, color='slategrey')
データ フレーム リスト カラム 位 四捨五入 する	df[aList].round(-1)
ヒストグラム 実線 指定 する	plt.hist(データ列, linestyle='solid')
ファイル 用い 開く	open(filepath, encoding='euc_jp')
データ フレーム 二つ 列 ソート し 先頭 来る よう する	df.sort_values(by=['A', 'B'], na_position='first')
切り下げ 整数 する	math.floor(x)
データ フレーム リスト カラム 中 日付 データ 含ま れる	df[aList].isin([value])
データ 列 並べ 箱 ひ げ 図 する	plt.boxplot([データ列, データ列2])
ヒストグラム 色 ミディアムオーキッド 設定 する	plt.hist(データ列, color='mediumorchid')
正規 表現 限定 コンパイル する	re.compile(pattern, flag=re.ASCI)
両端 キュー デキュー する	deq.popleft()
データ フレーム 列 文字 列 始まる 行 抽出 する	df[df[column].str.startswith(s)]
データ フレーム リスト カラム 欠損 値 変更 する	df[aList].fillna(x)
文字 列 中 部分 文字 列 新しい 文字 列 回数 制限 し 置き換える	s.replace(sub, newsub, n)
オプション 色 ミッドナイト ブルー 設定 する	color = 'midnightblue'
個 データ 列 ビン 分割 し ラベル つける	pd.cut(ds, n, labels=names)
マッピング カウンタ する	collections.Counter(aDict)
リスト 個 ビン 分割 し ラベル つける	pd.cut(aList, n, labels=names)
異なる 列 キー し つ データ フレーム 結合 する	pd.merge(df, df2, left_on='A', right_on='B')
日付 データ 時間 分 加算 する	aDate + datetime.timedelta(hours=n)
ヒストグラム 描画 し その 色 ダーク カーキ 設定 する	plt.hist(データ列, color='darkkhaki')
カウンタ 同士 共通 部分	aCounter & aCounter2
データ フレーム 各 列 毎 グループ 化 し 文字 列 グループ 個数 計算 する	df.groupby(column).size()[s]
散布 図 暗い 色 マーカー 用いる	plt.plot(xdata, ydata, c='dark')
リスト リスト 散布 図 星 マーカー 描画 する	plt.plot(xdata, ydata, marker='*')
文字 列 内 ひとつ 英数字 ある	any(c.isalnum() for c in s)
文字 列 最初 部分 文字 列 二つ 区切っ 後半 文字 列 求める	s.partition(sub)[-1]
折れ線 グラフ ポイント マーカー 赤く する	plt.plot(データ列, データ列2, marker='.', markerfacecolor='r')
等しい 調べる	n == n2
双方向 キュー 右 求める	deq[-1]
リスト 数列 リスト 値 応じ 散布 図 色 変える	plt.scatter(xdata, ydata, c=aList, cmap='Blues')
散布 図 明るい 色 描画 する	plt.plot(xdata, ydata, c='bright')
折れ線 グラフ 実線 変更 する	plt.plot(データ列, データ列2, linestyle='solid')
ヒストグラム 色 カデット ブルー 変更 する	plt.hist(データ列, color='cadetblue')
それぞれ する	x, y, z = n, n2, n3
データ フレーム 指定 さ れ た データ 型 列 名 列挙 する	df.select_dtypes(型).columns
実数 床 数	math.floor(x)
線 グラフ 描画 し 色 ホット ピンク 設定 する	plt.plot(データ列, データ列2, color='hotpink')
データ フレーム 中 列 等量 ビン 数 ビン 分割 する	pd.qcut(df[col], n)
非 アスキー 文字 文字 列 中 ある どう 調べる	any(not c.isascii() for c in s)
折れ線 グラフ 描画 し その 色 レモン シフォン 設定 する	plt.plot(データ列, データ列2, color='lemonchiffon')
データ フレーム 重複 し た 行 消す	df.drop_duplicates()
淡い グラフ 色 赤色 設定 する	plt.plot(xdata, ydata, linestyle='muted', color='r')
データ フレーム カラム 位 丸める	df[col].round(-1)
ヒストグラム 色 貝殻 設定 する	plt.hist(データ列, color='seashell')
カラー コード ダイアモンドマーカー 散布 図 プロット する	plt.plot(xdata, ydata, marker='D', c=rgb)
データ 列 百 位 四捨五入 する	ds.round(-2)
数列 数列 青い 濃い グラフ プロット する	plt.plot(xdata, ydata, linestyle='deep', color='b')
データ フレーム 二つ 列 で 降順 整列 する	df.sort_values(by=['A', 'B'], ascending=False)
リスト タプル 変換 する	tuple(aList)
リスト リスト 暗い 描画 し その 線 幅 変更 する	plt.plot(xdata, ydata, linestyle='dark', color='r')
マスク さ れ た 列 要素 取り出す	itertools.compress(iterable, selectors=iterable2)
パス ディレクトリ 加える	sys.path.append(os.path.join(os.path.dirname(__file__), dir))
データ フレーム 正規 分布 どの 程度 尖っ いる 見る	df.skew()
折れ線 グラフ 描画 し その 色 ホット ピンク 設定 する	plt.plot(データ列, データ列2, color='hotpink')
横 棒 描画 し 中央 寄せ する	plt.barh(ラベル列, データ列, align='center')
オプション 色 バリーウッド 設定 する	color = 'burlywood'
オプション グラフ 色 パウダー ブルー 設定 する	color = 'powderblue'
データ フレーム 列 グループ 化 し 各 グループ ごと 個数 算出 する	df.groupby(column).count()
